arquivo,cod_estacao,nome_estacao,tipo_estacao,latitude,longitude,altitude_m,periodicidade_fonte,ano,variavel,coluna_detectada,n_registros,n_validos,n_ausentes,pct_validos,n_datas_com_registro,n_datas_com_valor,n_meses_com_valor,inicio_local,fim_local,minimo,p01,mediana,p99,maximo
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2022,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,4924,3836,56.2100456621005,365,206,7,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,1,17.23,157,341,360
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2022,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,4927,3833,56.2442922374429,365,206,7,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,985.3,989.5,995.6,1000,1001.3
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2022,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,4922,3838,56.1872146118721,365,206,7,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,17.9,18.9,23,31.6,33
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2022,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,3671,5089,41.9063926940639,365,206,7,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,34,44.7,88,100,100
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2022,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,4923,3837,56.1986301369863,365,206,7,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,0.1,0.3,1.5,5.6,7.2
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2023,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,8757,3,99.9657534246575,365,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,1,13,147,343,360
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2023,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,8758,2,99.9771689497717,365,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,987.7,990.1,994.8,1000.6,1002.4
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2023,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,8758,2,99.9771689497717,365,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,17.7,19.9,23.9,32.1,34.3
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2023,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,7629,1131,87.0890410958904,365,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,36,47,89,100,100
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2023,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,8757,3,99.9657534246575,365,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,0.1,0.3,1.4,5.2,7.1
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2024,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8784,8784,0,100,366,366,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,1,13,143,344,360
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2024,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8784,8784,0,100,366,366,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,988.1,990.3,994.8,1000.6,1002.2
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2024,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8784,8783,1,99.9886156648452,366,366,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,17.1,19,24.7,33.7,36.4
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2024,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8784,8784,0,100,366,366,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,35,44,87,98,100
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2024,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8784,8784,0,100,366,366,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0.1,0.3,1.4,5.4,7.6
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2025,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8757,8755,2,99.9771611282403,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,1,14,143,344.459999999999,359
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2025,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8757,8755,2,99.9771611282403,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,987.7,990,995.1,1000.6,1002.4
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2025,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8757,8755,2,99.9771611282403,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,17.4,19.4,24.1,32.8,34.9
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2025,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8757,6647,2110,75.9049902934795,365,362,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,25.8,46,84,100,100
dados_A357_H_2017-01-01_2025-12-31.csv,A357,PALMARES,AUTOMATICA,-8.66666666,-35.56805554,164.01,Horaria,2025,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8757,8755,2,99.9771611282403,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,0.1,0.3,1.4,5.3,6.6
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2017,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,7935,825,90.5821917808219,365,364,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,1,10,122,347,360
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2017,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,7982,778,91.1187214611872,365,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,953.2,955.1,961.2,967.5,969.2
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2017,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,7982,778,91.1187214611872,365,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,15.4,19,26.5,35.5,37.7
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2017,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,7977,783,91.0616438356164,365,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,10,19,53,98,100
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2017,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,7935,825,90.5821917808219,365,364,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,0.1,0.6,3.5,6.6,12.1
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2018,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,7704,1056,87.9452054794521,365,357,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,1,7,123.5,351,360
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2018,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,7710,1050,88.013698630137,365,357,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,953,955.2,961.1,967,968.6
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2018,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,7710,1050,88.013698630137,365,357,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,17,19.1,26.2,35,37.3
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2018,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,7709,1051,88.0022831050228,365,357,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,14,20,54,91,100
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2018,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,7704,1056,87.9452054794521,365,357,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,0.2,0.4,2.9,5.7,9.2
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2019,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,7168,1592,81.8264840182648,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,1,9,125,348,360
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2019,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,7056,1704,80.5479452054795,365,360,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,952.1,955.6,961.3,967.6,969
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2019,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,7179,1581,81.9520547945206,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,13.9,19,26.5,35.6,38.6
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2019,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,7179,1581,81.9520547945206,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,13,17,54,100,100
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2019,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,7168,1592,81.8264840182648,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,0.2,0.5,2.9,6,9.2
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2020,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8784,6671,2113,75.9448998178506,366,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,1,7,127,351,360
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2020,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8784,6705,2079,76.3319672131148,366,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,953.2,955.9,961.4,966.8,968.7
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2020,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8784,6705,2079,76.3319672131148,366,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,14.1,18.404,25.8,35.3,37.2
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2020,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8784,6474,2310,73.7021857923497,366,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,10,17,59,100,100
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2020,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8784,6674,2110,75.9790528233151,366,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,0.1,0.3,2.4,5.4,7.4
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2021,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,3363,5397,38.3904109589041,365,218,8,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,1,5,120,357,360
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2021,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,3359,5401,38.3447488584475,365,218,8,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,953.6,955.4,961.5,968,969.9
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2021,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,3363,5397,38.3904109589041,365,218,8,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,17.6,19.4,26.5,34.5,36.6
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2021,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,3360,5400,38.3561643835616,365,218,8,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,15,23,52,92,100
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2021,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,3363,5397,38.3904109589041,365,218,8,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,0.2,0.5,2.9,5.6,7.8
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2022,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,3009,5751,34.3493150684932,365,126,5,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,1,7,119,353,360
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2022,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,3009,5751,34.3493150684932,365,126,5,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,953.1,955,960.1,966.3,968.7
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2022,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,3009,5751,34.3493150684932,365,126,5,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,18,19.4,25.6,35.092,36.7
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2022,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,2949,5811,33.6643835616438,365,126,5,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,13,16,56,100,100
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2022,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,3009,5751,34.3493150684932,365,126,5,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,0.2,0.3,2.4,5.5,7
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2023,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,4676,4084,53.37899543379,365,198,8,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,1,5,124,356,360
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2023,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,4741,4019,54.1210045662101,365,199,8,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,953.5,955.5,960.2,965.2,966.9
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2023,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,4739,4021,54.0981735159817,365,199,8,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,17.3,19.7,25.7,35.9,38.2
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2023,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,4637,4123,52.9337899543379,365,199,8,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,13,20,64,100,100
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2023,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,4678,4082,53.4018264840183,365,198,8,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,0.1,0.3,1.9,4.8,8.4
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2024,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8784,7348,1436,83.6520947176685,366,356,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,1,6,124,356,360
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2024,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8784,7363,1421,83.8228597449909,366,356,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,952.9,955.7,960.5,966.6,969
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2024,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8784,7363,1421,83.8228597449909,366,356,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,15.6,19.9,26.7,36,38.4
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2024,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8784,7025,1759,79.9749544626594,366,356,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,9,18,57,100,100
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2024,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8784,7348,1436,83.6520947176685,366,356,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0.1,0.3,2.2,5.3,7.6
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2025,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8757,8679,78,99.1092840013703,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,1,6,123,354,360
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2025,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8757,8682,75,99.1435423090099,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,953.7,955.5,961.2,967.7,969.7
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2025,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8757,8682,75,99.1435423090099,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,16.9,19.5,26.2,35.8,38.7
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2025,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8757,8573,184,97.8988237981044,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,14,19,54,98,100
dados_A366_H_2017-01-01_2025-12-31.csv,A366,OURICURI,AUTOMATICA,-7.88583333,-40.10277777,457.85,Horaria,2025,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8757,8678,79,99.0978645654905,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,0.1,0.4,2.6,5.4,7.7
dados_A370_H_2017-09-14_2025-12-31.csv,A370,SALGUEIRO,AUTOMATICA,-8.05805555,-39.0961111,447,Horaria,2017,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",2619,2059,560,78.6177930507827,110,108,4,2017-09-14T00:00:00Z,2018-01-01T02:00:00Z,2,22,148,301.84,359
dados_A370_H_2017-09-14_2025-12-31.csv,A370,SALGUEIRO,AUTOMATICA,-8.05805555,-39.0961111,447,Horaria,2017,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",2619,2059,560,78.6177930507827,110,108,4,2017-09-14T00:00:00Z,2018-01-01T02:00:00Z,954.9,955.658,960.9,967.1,969.1
dados_A370_H_2017-09-14_2025-12-31.csv,A370,SALGUEIRO,AUTOMATICA,-8.05805555,-39.0961111,447,Horaria,2017,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",2619,2059,560,78.6177930507827,110,108,4,2017-09-14T00:00:00Z,2018-01-01T02:00:00Z,20.2,21.6,29,36.7,38.4
dados_A370_H_2017-09-14_2025-12-31.csv,A370,SALGUEIRO,AUTOMATICA,-8.05805555,-39.0961111,447,Horaria,2017,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",2619,2059,560,78.6177930507827,110,108,4,2017-09-14T00:00:00Z,2018-01-01T02:00:00Z,13,20,44,89,94
dados_A370_H_2017-09-14_2025-12-31.csv,A370,SALGUEIRO,AUTOMATICA,-8.05805555,-39.0961111,447,Horaria,2017,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",2619,2059,560,78.6177930507827,110,108,4,2017-09-14T00:00:00Z,2018-01-01T02:00:00Z,0,0,3,5.8,8.4
dados_A370_H_2017-09-14_2025-12-31.csv,A370,SALGUEIRO,AUTOMATICA,-8.05805555,-39.0961111,447,Horaria,2018,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,8699,61,99.3036529680365,365,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,1,16,155,340.040000000001,360
dados_A370_H_2017-09-14_2025-12-31.csv,A370,SALGUEIRO,AUTOMATICA,-8.05805555,-39.0961111,447,Horaria,2018,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,8699,61,99.3036529680365,365,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,954.5,956.9,962.5,968.3,969.9
dados_A370_H_2017-09-14_2025-12-31.csv,A370,SALGUEIRO,AUTOMATICA,-8.05805555,-39.0961111,447,Horaria,2018,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,8699,61,99.3036529680365,365,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,14.6,17.798,26.2,35.5,37.7
dados_A370_H_2017-09-14_2025-12-31.csv,A370,SALGUEIRO,AUTOMATICA,-8.05805555,-39.0961111,447,Horaria,2018,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,8699,61,99.3036529680365,365,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,18,23,61,96,97
dados_A370_H_2017-09-14_2025-12-31.csv,A370,SALGUEIRO,AUTOMATICA,-8.05805555,-39.0961111,447,Horaria,2018,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,8699,61,99.3036529680365,365,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,0,0,2.2,5.20200000000004,7
dados_A370_H_2017-09-14_2025-12-31.csv,A370,SALGUEIRO,AUTOMATICA,-8.05805555,-39.0961111,447,Horaria,2019,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,7445,1315,84.9885844748859,365,314,11,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,1,13,156,332,360
dados_A370_H_2017-09-14_2025-12-31.csv,A370,SALGUEIRO,AUTOMATICA,-8.05805555,-39.0961111,447,Horaria,2019,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,7445,1315,84.9885844748859,365,314,11,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,953.7,956.9,962.3,968.9,970.4
