estacao_historica,ano_alvo,fonte_dados,cod_estacao,nome_estacao_9b,estacao_mp10,municipio_mp10,distancia_km,nota,nome_estacao_qaqc,intervalo_modal_min,n_esperado_dia,confianca_cadencia,cadencia_inconsistente,n_dias_algum_valor_ano,n_dias_90_ano,prop_90_ano,n_meses_80pct_dias_90,maior_lacuna_sem_90,n_dias_mp10_validos,n_overlap_algum,n_overlap_75,n_overlap_80,n_overlap_90,n_overlap_100,pct_overlap_algum,pct_overlap_75,pct_overlap_80,pct_overlap_90,pct_overlap_100,candidato_com_valor_no_ano
CUPE,2021,CEMADEN,260140902A,Hospital Municipal | Rod. Armínio Cuil Hi Rme,EDCUPE,Ipojuca,48.1633339916523,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,Hospital Municipal,60,24,BAIXA,TRUE,207,205,0.561643835616438,7,159,347,189,188,187,187,180,54.4668587896254,54.178674351585,53.8904899135447,53.8904899135447,51.8731988472623,TRUE
CUPE,2021,CEMADEN,261640705A,VITORIA DE SANTO ANTAO - APAC,EDCUPE,Ipojuca,31.5350909270182,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,VITORIA DE SANTO ANTAO - APAC,60,24,BAIXA,TRUE,228,189,0.517808219178082,4,118,347,222,191,187,186,165,63.9769452449568,55.0432276657061,53.8904899135447,53.6023054755043,47.5504322766571,TRUE
CUPE,2021,CEMADEN,260590502A,GAMELEIRA - APAC,EDCUPE,Ipojuca,42.9348662121336,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,GAMELEIRA - APAC,60,24,BAIXA,TRUE,190,188,0.515068493150685,5,176,347,186,185,184,184,180,53.6023054755043,53.314121037464,53.0259365994236,53.0259365994236,51.8731988472623,TRUE
CUPE,2021,CEMADEN,260440301A,CHA DE ALEGRIA - APAC,EDCUPE,Ipojuca,48.3694985281628,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,CHA DE ALEGRIA - APAC,60,24,BAIXA,TRUE,194,185,0.506849315068493,4,158,347,189,182,181,181,175,54.4668587896254,52.4495677233429,52.1613832853026,52.1613832853026,50.4322766570605,TRUE
CUPE,2021,CEMADEN,260790102A,Cavaleiro 2 | Cavaleiro2,EDCUPE,Ipojuca,35.1311145429196,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,Cavaleiro 2,60,24,BAIXA,TRUE,285,195,0.534246575342466,0,56,347,268,190,184,180,174,77.2334293948127,54.7550432276657,53.0259365994236,51.8731988472623,50.1440922190202,TRUE
CUPE,2021,CEMADEN,260090601A,Amaraji - APAC | AMARAJI - APAC,EDCUPE,Ipojuca,44.5372508671088,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,AMARAJI - APAC,60,24,BAIXA,TRUE,197,183,0.501369863013699,6,170,347,193,187,185,179,177,55.6195965417868,53.8904899135447,53.314121037464,51.5850144092219,51.0086455331412,TRUE
CUPE,2021,CEMADEN,260290201G,Pirapama,EDCUPE,Ipojuca,13.0597386932039,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,Pirapama,60,24,BAIXA,TRUE,216,190,0.520547945205479,4,110,347,201,181,178,175,166,57.9250720461095,52.1613832853026,51.2968299711816,50.4322766570605,47.8386167146974,TRUE
CUPE,2021,CEMADEN,261420402A,SIRINHAEM - APAC,EDCUPE,Ipojuca,23.109201123868,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,SIRINHAEM - APAC,60,24,BAIXA,TRUE,183,178,0.487671232876712,5,184,347,179,177,177,175,172,51.5850144092219,51.0086455331412,51.0086455331412,50.4322766570605,49.5677233429395,TRUE
CUPE,2021,CEMADEN,260520202A,ESCADA - APAC,EDCUPE,Ipojuca,21.5213697879108,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,ESCADA - APAC,60,24,BAIXA,TRUE,184,171,0.468493150684932,5,183,347,180,173,171,167,156,51.8731988472623,49.8559077809798,49.2795389048991,48.1268011527378,44.956772334294,TRUE
CUPE,2021,CEMADEN,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,EDCUPE,Ipojuca,10.642748652155,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,NÙCLEO MARANHÃO - APAC,60,24,BAIXA,TRUE,171,131,0.358904109589041,2,194,347,168,142,135,128,115,48.4149855907781,40.9221902017291,38.9048991354467,36.8876080691643,33.1412103746398,TRUE
CUPE,2021,CEMADEN,261180402A,ARIPIBU - APAC,EDCUPE,Ipojuca,33.697359849093,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,ARIPIBU - APAC,60,24,BAIXA,TRUE,153,119,0.326027397260274,2,176,347,149,142,131,115,77,42.9394812680115,40.9221902017291,37.7521613832853,33.1412103746398,22.1902017291066,TRUE
CUPE,2021,CEMADEN,260790107A,Centro,EDCUPE,Ipojuca,31.9011835071138,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,Centro,60,24,BAIXA,TRUE,124,115,0.315068493150685,4,240,347,111,103,103,103,102,31.9884726224784,29.6829971181556,29.6829971181556,29.6829971181556,29.3948126801153,TRUE
CUPE,2021,CEMADEN,261160604G,Barreira,EDCUPE,Ipojuca,42.4034720693095,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,Barreira,60,24,BAIXA,TRUE,127,116,0.317808219178082,2,160,347,112,103,102,101,100,32.2766570605187,29.6829971181556,29.3948126801153,29.1066282420749,28.8184438040346,TRUE
CUPE,2021,CEMADEN,261190303A,RIO FORMOSO - APAC,EDCUPE,Ipojuca,33.4782260178803,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,RIO FORMOSO - APAC,60,24,BAIXA,TRUE,162,94,0.257534246575342,2,204,347,159,94,94,92,91,45.821325648415,27.0893371757925,27.0893371757925,26.5129682997118,26.2247838616715,TRUE
CUPE,2021,CEMADEN,261060801A,GUADALAJARA - APAC,EDCUPE,Ipojuca,49.6837047029517,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,GUADALAJARA - APAC,60,24,BAIXA,TRUE,116,92,0.252054794520548,1,150,347,112,90,90,88,83,32.2766570605187,25.9365994236311,25.9365994236311,25.3602305475504,23.9193083573487,TRUE
CUPE,2021,CEMADEN,260790105G,Manassu,EDCUPE,Ipojuca,34.6570026009308,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,Manassu,60,24,BAIXA,TRUE,59,59,0.161643835616438,2,306,347,48,48,48,48,47,13.8328530259366,13.8328530259366,13.8328530259366,13.8328530259366,13.5446685878963,TRUE
CUPE,2021,CEMADEN,261160610G,Nova Descoberta,EDCUPE,Ipojuca,45.3233453167066,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,Nova Descoberta,60,24,ALTA,FALSE,38,33,0.0904109589041096,0,306,347,31,29,28,28,27,8.93371757925072,8.35734870317003,8.06916426512968,8.06916426512968,7.78097982708934,TRUE
CUPE,2021,CEMADEN,261140802A,PRIMAVERA - APAC,EDCUPE,Ipojuca,34.6284142956858,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,PRIMAVERA - APAC,60,24,BAIXA,TRUE,46,29,0.0794520547945206,0,197,347,42,26,25,25,24,12.1037463976945,7.49279538904899,7.20461095100865,7.20461095100865,6.9164265129683,TRUE
CUPE,2021,CEMADEN,261130902A,POMBOS - APAC,EDCUPE,Ipojuca,45.5162442846649,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,POMBOS - APAC,60,24,BAIXA,TRUE,43,21,0.0575342465753425,0,184,347,39,19,19,18,17,11.2391930835735,5.47550432276657,5.47550432276657,5.18731988472623,4.89913544668588,TRUE
CUPE,2021,CEMADEN,260720803A,Porto de Galinhas,EDCUPE,Ipojuca,12.9099201494164,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,260290206A,CABO DE SANTO AGOSTINHO - APAC,EDCUPE,Ipojuca,18.222382790197,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,260520202H,Escada | Rio Ipojuca,EDCUPE,Ipojuca,21.6017317871121,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,260790110A,Cajueiro Seco,EDCUPE,Ipojuca,28.4946873596889,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,INMET,82897,TAPACURA,EDCUPE,Ipojuca,29.4444398985124,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,TAPACURA,,,NAO_INFERIDA,TRUE,0,0,,0,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,260790119H,Engenho Velho,EDCUPE,Ipojuca,31.9333905583202,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,260790115H,Santana,EDCUPE,Ipojuca,32.4644442361118,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,260790106G,COMPESA - Dois Carneiros,EDCUPE,Ipojuca,33.0410235700866,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,261160608G,Manassu,EDCUPE,Ipojuca,34.6570026009308,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,INMET,82900,RECIFE (CURADO),EDCUPE,Ipojuca,38.7434579472453,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,261160616A,Várzea,EDCUPE,Ipojuca,40.9288747245812,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,260590518H,Centro,EDCUPE,Ipojuca,43.4111233360855,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,260090603A,G2-260090603A | G2-EM. SJ da Boa Esperança,EDCUPE,Ipojuca,44.8151866301733,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,261160615G,COMPESA - Alto da Brasileira,EDCUPE,Ipojuca,45.6273888693353,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha | REC5,EDCUPE,Ipojuca,45.8208651533257,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,260090604A,G2-260090604A | G2-Escola Nova Esperança,EDCUPE,Ipojuca,45.8701979064783,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,261160612A,Guabiraba,EDCUPE,Ipojuca,46.3948843289813,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,261160613G,COMPESA - Alto da Esperança,EDCUPE,Ipojuca,46.8195108436678,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,INMET,82898,OLINDA,EDCUPE,Ipojuca,47.0547200279348,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,OLINDA,,,NAO_INFERIDA,TRUE,0,0,,0,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,260090602A,G2-260090602A | G2-Hospital Alice B. dos Anjos,EDCUPE,Ipojuca,48.2764694619865,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,,,,347,0,0,0,0,0,0,0,0,0,0,FALSE
CUPE,2021,CEMADEN,261160607G,UR2 - COHAB,EDCUPE,Ipojuca,32.2669767113391,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,UR2 - COHAB,60,24,BAIXA,TRUE,2,0,0,0,365,347,2,1,0,0,0,0.576368876080692,0.288184438040346,0,0,0,TRUE
CUPE,2021,CEMADEN,261160622A,Boa Vista,EDCUPE,Ipojuca,40.1855068021903,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,Boa Vista,80,18,BAIXA,TRUE,1,0,0,0,365,347,1,0,0,0,0,0.288184438040346,0,0,0,0,TRUE
CUPE,2021,CEMADEN,260140903A,BARREIROS - APAC,EDCUPE,Ipojuca,48.1098901606488,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,BARREIROS - APAC,10,144,BAIXA,TRUE,107,0,0,0,365,347,107,0,0,0,0,30.835734870317,0,0,0,0,TRUE
IFPE,2018,CEMADEN,260520201A,Jaguaribe,IFPE,Ipojuca,21.9271149124324,Referencia anual elegivel IFPE 2018,Jaguaribe,60,24,BAIXA,TRUE,365,363,0.994520547945205,12,2,275,275,275,275,275,269,100,100,100,100,97.8181818181818,TRUE
IFPE,2018,CEMADEN,260790102A,Cavaleiro 2 | Cavaleiro2,IFPE,Ipojuca,33.7061562948088,Referencia anual elegivel IFPE 2018,Cavaleiro2,60,24,BAIXA,TRUE,365,363,0.994520547945205,12,2,275,275,275,275,275,271,100,100,100,100,98.5454545454546,TRUE
IFPE,2018,CEMADEN,260940201A,Bonança,IFPE,Ipojuca,35.336867917856,Referencia anual elegivel IFPE 2018,Bonança,60,24,BAIXA,TRUE,365,363,0.994520547945205,12,2,275,275,275,275,275,271,100,100,100,100,98.5454545454546,TRUE
IFPE,2018,CEMADEN,261160622A,Boa Vista,IFPE,Ipojuca,38.8389359907761,Referencia anual elegivel IFPE 2018,Boa Vista,60,24,BAIXA,TRUE,365,363,0.994520547945205,12,2,275,275,275,275,275,272,100,100,100,100,98.9090909090909,TRUE
IFPE,2018,CEMADEN,261370102A,Nossa Senhora da Luz,IFPE,Ipojuca,39.1651942693602,Referencia anual elegivel IFPE 2018,Nossa Senhora da Luz,60,24,BAIXA,TRUE,365,363,0.994520547945205,12,2,275,275,275,275,275,271,100,100,100,100,98.5454545454546,TRUE
IFPE,2018,CEMADEN,260140902A,Hospital Municipal | Rod. Armínio Cuil Hi Rme,IFPE,Ipojuca,49.5590686155188,Referencia anual elegivel IFPE 2018,Rod. Armínio Cuil Hi Rme,60,24,BAIXA,TRUE,365,363,0.994520547945205,12,2,275,275,275,275,275,269,100,100,100,100,97.8181818181818,TRUE
IFPE,2018,CEMADEN,261420401A,Centro,IFPE,Ipojuca,24.44893656322,Referencia anual elegivel IFPE 2018,Centro,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,275,275,275,270,100,100,100,100,98.1818181818182,TRUE
IFPE,2018,CEMADEN,260940202A,Centro,IFPE,Ipojuca,30.3358740804613,Referencia anual elegivel IFPE 2018,Centro,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,275,275,275,268,100,100,100,100,97.4545454545455,TRUE
IFPE,2018,CEMADEN,261160620A,Porto,IFPE,Ipojuca,41.2092196907502,Referencia anual elegivel IFPE 2018,Porto,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,275,275,275,270,100,100,100,100,98.1818181818182,TRUE
IFPE,2018,CEMADEN,261160603A,Dois Irmãos | Estação Experimental UFRPE,IFPE,Ipojuca,42.0452206568679,Referencia anual elegivel IFPE 2018,Estação Experimental UFRPE,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,275,275,275,273,100,100,100,100,99.2727272727273,TRUE
IFPE,2018,CEMADEN,261160610A,Alto Mandu,IFPE,Ipojuca,42.0527438249985,Referencia anual elegivel IFPE 2018,Alto Mandu,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,275,275,275,270,100,100,100,100,98.1818181818182,TRUE
IFPE,2018,CEMADEN,261160608A,Corrego Jenipapo,IFPE,Ipojuca,43.5824526260659,Referencia anual elegivel IFPE 2018,Corrego Jenipapo,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,275,275,275,274,100,100,100,100,99.6363636363636,TRUE
IFPE,2018,CEMADEN,261160606A,Dois Unidos,IFPE,Ipojuca,45.5937125529697,Referencia anual elegivel IFPE 2018,Dois Unidos,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,275,275,275,272,100,100,100,100,98.9090909090909,TRUE
IFPE,2018,CEMADEN,260290204A,Enseado dos Corais,IFPE,Ipojuca,11.2670570461699,Referencia anual elegivel IFPE 2018,Enseado dos Corais,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,3,275,275,275,275,275,269,100,100,100,100,97.8181818181818,TRUE
IFPE,2018,CEMADEN,261130901A,Vila São José,IFPE,Ipojuca,48.0060345472335,Referencia anual elegivel IFPE 2018,Vila São José,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,2,275,275,275,275,275,269,100,100,100,100,97.8181818181818,TRUE
IFPE,2018,CEMADEN,260720801A,Centro,IFPE,Ipojuca,2.94037517011968,Referencia anual elegivel IFPE 2018,Centro,60,24,BAIXA,TRUE,365,363,0.994520547945205,12,1,275,275,274,274,274,272,100,99.6363636363636,99.6363636363636,99.6363636363636,98.9090909090909,TRUE
IFPE,2018,CEMADEN,261160615A,Ibura,IFPE,Ipojuca,30.7353304046346,Referencia anual elegivel IFPE 2018,Ibura,60,24,BAIXA,TRUE,365,363,0.994520547945205,12,1,275,275,274,274,274,269,100,99.6363636363636,99.6363636363636,99.6363636363636,97.8181818181818,TRUE
IFPE,2018,CEMADEN,260960002A,Aguazinha,IFPE,Ipojuca,46.1539757634717,Referencia anual elegivel IFPE 2018,Aguazinha,60,24,BAIXA,TRUE,365,363,0.994520547945205,12,1,275,275,274,274,274,273,100,99.6363636363636,99.6363636363636,99.6363636363636,99.2727272727273,TRUE
IFPE,2018,CEMADEN,260140903A,BARREIROS - APAC,IFPE,Ipojuca,49.5053574648512,Referencia anual elegivel IFPE 2018,BARREIROS - APAC,60,24,BAIXA,TRUE,365,363,0.994520547945205,12,1,275,275,275,275,274,259,100,100,100,99.6363636363636,94.1818181818182,TRUE
IFPE,2018,CEMADEN,260720804A,Rurópolis,IFPE,Ipojuca,4.23417961072742,Referencia anual elegivel IFPE 2018,Rurópolis,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,274,274,274,273,100,99.6363636363636,99.6363636363636,99.6363636363636,99.2727272727273,TRUE
IFPE,2018,CEMADEN,260790109A,Barra de Jangada,IFPE,Ipojuca,21.9571321829508,Referencia anual elegivel IFPE 2018,Barra de Jangada,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,274,274,274,270,100,99.6363636363636,99.6363636363636,99.6363636363636,98.1818181818182,TRUE
IFPE,2018,CEMADEN,260790104A,Prazeres,IFPE,Ipojuca,23.9636832965579,Referencia anual elegivel IFPE 2018,Prazeres,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,275,275,274,270,100,100,100,99.6363636363636,98.1818181818182,TRUE
IFPE,2018,CEMADEN,261160604A,Alto Bela Vista | USF Alto Bela Vista-Ibura,IFPE,Ipojuca,31.0659780418476,Referencia anual elegivel IFPE 2018,USF Alto Bela Vista-Ibura,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,275,275,274,269,100,100,100,99.6363636363636,97.8181818181818,TRUE
IFPE,2018,CEMADEN,261160621A,Areias,IFPE,Ipojuca,33.8027796126248,Referencia anual elegivel IFPE 2018,Areias,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,275,275,274,267,100,100,100,99.6363636363636,97.0909090909091,TRUE
IFPE,2018,CEMADEN,260790108A,Curado 4 | CuradoII,IFPE,Ipojuca,34.7476448126213,Referencia anual elegivel IFPE 2018,CuradoII,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,274,274,274,273,100,99.6363636363636,99.6363636363636,99.6363636363636,99.2727272727273,TRUE
IFPE,2018,CEMADEN,260345401A,Timbi,IFPE,Ipojuca,40.2376031562521,Referencia anual elegivel IFPE 2018,Timbi,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,274,274,274,272,100,99.6363636363636,99.6363636363636,99.6363636363636,98.9090909090909,TRUE
IFPE,2018,CEMADEN,260345403A,Bairro dos Estados,IFPE,Ipojuca,40.5522665971774,Referencia anual elegivel IFPE 2018,Bairro dos Estados,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,274,274,274,272,100,99.6363636363636,99.6363636363636,99.6363636363636,98.9090909090909,TRUE
IFPE,2018,CEMADEN,260345402A,Alberto Maia,IFPE,Ipojuca,40.7673740689273,Referencia anual elegivel IFPE 2018,Alberto Maia,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,274,274,274,272,100,99.6363636363636,99.6363636363636,99.6363636363636,98.9090909090909,TRUE
IFPE,2018,CEMADEN,260345404A,Jardim Primavera,IFPE,Ipojuca,41.5052022148691,Referencia anual elegivel IFPE 2018,Jardim Primavera,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,274,274,274,272,100,99.6363636363636,99.6363636363636,99.6363636363636,98.9090909090909,TRUE
IFPE,2018,CEMADEN,261160618A,Torreão,IFPE,Ipojuca,42.3922632748387,Referencia anual elegivel IFPE 2018,Torreão,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,275,274,274,271,100,100,99.6363636363636,99.6363636363636,98.5454545454546,TRUE
IFPE,2018,CEMADEN,261160613A,Morro da Conceição,IFPE,Ipojuca,42.9952050716216,Referencia anual elegivel IFPE 2018,Morro da Conceição,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,274,274,274,273,100,99.6363636363636,99.6363636363636,99.6363636363636,99.2727272727273,TRUE
IFPE,2018,CEMADEN,261160605A,Nova Descoberta | UPA de Nova Descoberta,IFPE,Ipojuca,44.6504178776464,Referencia anual elegivel IFPE 2018,UPA de Nova Descoberta,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,275,275,274,269,100,100,100,99.6363636363636,97.8181818181818,TRUE
IFPE,2018,CEMADEN,261160614A,Campina do Barreto,IFPE,Ipojuca,44.9681079832899,Referencia anual elegivel IFPE 2018,Campina do Barreto,60,24,BAIXA,TRUE,365,362,0.991780821917808,12,2,275,275,274,274,274,273,100,99.6363636363636,99.6363636363636,99.6363636363636,99.2727272727273,TRUE
IFPE,2018,CEMADEN,260720803A,Porto de Galinhas,IFPE,Ipojuca,14.2515483795198,Referencia anual elegivel IFPE 2018,Porto de Galinhas,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,2,275,275,275,275,274,270,100,100,100,99.6363636363636,98.1818181818182,TRUE
IFPE,2018,CEMADEN,260790107A,Centro,IFPE,Ipojuca,30.4558641600581,Referencia anual elegivel IFPE 2018,Centro,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,2,275,275,275,275,274,271,100,100,100,99.6363636363636,98.5454545454546,TRUE
IFPE,2018,CEMADEN,261140801A,Centro | Residencial Primavera,IFPE,Ipojuca,34.2130636069318,Referencia anual elegivel IFPE 2018,Centro,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,3,275,275,275,274,274,265,100,100,99.6363636363636,99.6363636363636,96.3636363636364,TRUE
IFPE,2018,CEMADEN,261160619A,San Martin,IFPE,Ipojuca,36.9708221459979,Referencia anual elegivel IFPE 2018,San Martin,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,2,275,275,274,274,273,271,100,99.6363636363636,99.6363636363636,99.2727272727273,98.5454545454546,TRUE
IFPE,2018,CEMADEN,261640704A,Livramento,IFPE,Ipojuca,40.627935225649,Referencia anual elegivel IFPE 2018,Livramento,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,1,275,275,274,274,273,268,100,99.6363636363636,99.6363636363636,99.2727272727273,97.4545454545455,TRUE
IFPE,2018,CEMADEN,261640702A,Bairro C,IFPE,Ipojuca,42.7394840088097,Referencia anual elegivel IFPE 2018,Bairro C,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,2,275,275,274,274,273,270,100,99.6363636363636,99.6363636363636,99.2727272727273,98.1818181818182,TRUE
IFPE,2018,CEMADEN,260345405A,Vila da Fábrica,IFPE,Ipojuca,43.4172277188174,Referencia anual elegivel IFPE 2018,Vila da Fábrica,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,2,275,275,274,274,273,267,100,99.6363636363636,99.6363636363636,99.2727272727273,97.0909090909091,TRUE
IFPE,2018,CEMADEN,260590501A,Centro,IFPE,Ipojuca,43.9943752746367,Referencia anual elegivel IFPE 2018,Centro,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,2,275,275,274,274,273,263,100,99.6363636363636,99.6363636363636,99.2727272727273,95.6363636363636,TRUE
IFPE,2018,CEMADEN,261370103A,Tiúma,IFPE,Ipojuca,45.2226865627727,Referencia anual elegivel IFPE 2018,Tiúma,60,24,BAIXA,TRUE,365,361,0.989041095890411,12,2,275,275,274,274,273,269,100,99.6363636363636,99.6363636363636,99.2727272727273,97.8181818181818,TRUE
IFPE,2018,CEMADEN,261160623A,RECIFE - APAC,IFPE,Ipojuca,42.0077500153867,Referencia anual elegivel IFPE 2018,RECIFE - APAC,60,24,BAIXA,TRUE,365,360,0.986301369863014,12,2,275,275,274,274,273,253,100,99.6363636363636,99.6363636363636,99.2727272727273,92,TRUE
IFPE,2018,CEMADEN,261180401A,Bandeirante,IFPE,Ipojuca,40.0767379609227,Referencia anual elegivel IFPE 2018,Bandeirante,60,24,BAIXA,TRUE,365,359,0.983561643835616,12,2,275,275,274,273,273,269,100,99.6363636363636,99.2727272727273,99.2727272727273,97.8181818181818,TRUE
IFPE,2018,CEMADEN,260960003A,Bonsucesso,IFPE,Ipojuca,46.8670036145923,Referencia anual elegivel IFPE 2018,Bonsucesso,60,24,BAIXA,TRUE,365,358,0.980821917808219,12,2,275,275,274,274,273,271,100,99.6363636363636,99.6363636363636,99.2727272727273,98.5454545454546,TRUE
IFPE,2018,CEMADEN,260960005A,Tabajara,IFPE,Ipojuca,49.6218095786725,Referencia anual elegivel IFPE 2018,Tabajara,60,24,BAIXA,TRUE,365,358,0.980821917808219,12,2,275,275,274,273,273,270,100,99.6363636363636,99.2727272727273,99.2727272727273,98.1818181818182,TRUE
IFPE,2018,CEMADEN,261160617A,Pina,IFPE,Ipojuca,36.0599557206255,Referencia anual elegivel IFPE 2018,Pina,60,24,BAIXA,TRUE,365,360,0.986301369863014,12,2,275,275,274,274,272,268,100,99.6363636363636,99.6363636363636,98.9090909090909,97.4545454545455,TRUE
